business_id,promoter_credit_score,commercial_assets_value,bank_asset_value,gst_monthly_turnover_inr,gst_filing_regularity_score,upi_txn_frequency_monthly,upi_txn_volume_inr_monthly,epfo_contribution_consistency_months,aa_linked_accounts_count,financial_health_score,financial_health_category
3563,638,6900000,8100000,532654.0,75.0,10,751158.0,7.0,4,53.9,Fair
3564,865,100000,9000000,584867.0,100.0,8,411423.0,12.0,4,61.0,Good
3565,449,5700000,4300000,500383.0,23.9,9,633749.0,4.0,3,42.2,Fair
3566,870,2300000,2300000,,,18,109946.0,,3,64.8,Good
3567,815,2500000,7200000,741845.0,77.6,35,391532.0,12.0,3,53.1,Fair
3568,454,1000000,2100000,200144.0,42.3,1,127532.0,5.0,3,46.4,Fair
3569,783,100000,2600000,218370.0,85.4,2,302544.0,,2,51.3,Fair
3570,543,4500000,4600000,270765.0,40.1,29,235184.0,,4,51.2,Fair
3571,786,3300000,3200000,235810.0,80.9,13,198627.0,,3,57.2,Fair
3572,395,300000,500000,,,3,64476.0,,3,37.9,Poor
3573,885,300000,500000,,,0,29678.0,,2,53.1,Fair
3574,488,2400000,4600000,360088.0,47.4,19,305886.0,0.0,4,45.2,Fair
3575,829,10500000,8400000,777460.0,87.7,45,449090.0,12.0,4,71.7,Good
3576,677,13500000,7400000,691019.0,97.1,31,627752.0,11.0,3,58.7,Fair
3577,645,8600000,4700000,3783406.7307434008,89.2,18,258590.0,6.0,3,61.1,Good
3578,788,3100000,10600000,852398.0,71.7,41,570739.0,,5,63.8,Good
3579,649,9900000,8900000,,,32,815383.0,6.0,4,52.0,Fair
3580,519,500000,4700000,723447.0,29.2,21,791123.0,0.0,3,45.8,Fair
3581,772,5800000,2100000,279188.0,79.1,7,341289.0,12.0,3,61.3,Good
3582,330,2900000,2200000,183161.0,44.1,1,165551.0,,3,28.9,Poor
3583,557,8000000,4000000,687758.0,42.0,37,503347.0,6.0,5,55.6,Fair
3584,334,6800000,10200000,705569.0,15.2,21,1254469.0,0.0,4,40.5,Fair
3585,487,15400000,11100000,1016028.0,45.1,45,2699364.0,6.0,5,49.2,Fair
3586,539,7600000,5100000,,,7,446370.0,,3,48.8,Fair
3587,710,2900000,1000000,165819.0,58.8,14,153065.0,,2,48.3,Fair
3588,879,100000,700000,37825.0,81.8,0,26582.0,,2,50.1,Fair
3589,512,9100000,3900000,650577.0,23.8,22,426371.0,7.0,5,46.2,Fair
3590,561,400000,9600000,,,16,471649.0,2.0,4,48.7,Fair
3591,539,2600000,4700000,339237.0,54.2,20,254485.0,0.0,5,43.9,Fair
3592,544,1300000,400000,,,2,24502.0,,2,43.8,Fair
3593,631,2700000,2700000,163872.0,63.1,16,126587.0,,2,53.4,Fair
3594,546,200000,2200000,148219.0,20.1,2,134585.0,,3,45.0,Fair
3595,569,1100000,1600000,159880.0,38.0,1,221706.0,3.0,4,53.7,Fair
3596,384,12300000,4700000,,,28,406804.0,3.0,2,56.0,Fair
3597,583,1300000,3400000,166167.0,33.7,2,168478.0,7.0,2,43.8,Fair
3598,517,600000,3500000,327236.0,56.1,6,183252.0,1.0,4,37.4,Poor
3599,420,1900000,1400000,115046.0,38.3,1,53735.0,,3,36.4,Poor
3600,644,5000000,7500000,,,21,393472.0,4.0,4,53.2,Fair
3601,349,4800000,6600000,440198.0,24.4,2,422255.0,0.0,4,51.5,Fair
3602,662,11400000,9900000,688720.0,93.3,48,1433042.0,10.0,3,55.5,Fair
3603,704,3400000,1900000,,,1,114898.0,0.0,4,53.1,Fair
3604,324,11100000,4500000,3776380.3861243976,58.6,10,457470.0,0.0,4,37.7,Poor
3605,757,200000,600000,49809.0,66.1,2,24757.0,12.0,4,46.8,Fair
3606,361,10100000,2800000,,,42,480177.0,0.0,5,35.8,Poor
3607,415,2000000,1800000,,,2,40489.0,,3,30.4,Poor
3608,618,800000,2400000,356987.0,47.5,16,228384.0,,4,55.5,Fair
3609,524,10900000,8400000,700238.0,47.7,38,985454.0,2.0,2,57.4,Fair
3610,887,1300000,1300000,79074.0,94.5,10,32206.0,,3,55.2,Fair
3611,729,2400000,9400000,774808.0,84.6,27,647265.0,,3,63.7,Good
3612,774,5800000,6500000,,,11,389466.0,12.0,2,51.3,Fair
3613,724,0,300000,11851.0,72.3,3,,9.0,1,41.9,Good
3614,320,2500000,2000000,,,2,97682.0,0.0,3,34.8,Poor
3615,590,3900000,3500000,205588.0,52.2,12,224342.0,2.0,2,54.2,Fair
3616,796,12600000,7800000,,,23,,,4,65.2,Good
3617,890,5900000,7600000,504306.0,100.0,43,300469.0,12.0,4,67.2,Good
3618,651,2400000,1600000,151982.0,85.0,1,131678.0,,2,46.4,Fair
3619,634,300000,6900000,400070.0,31.1,5,384137.0,,3,50.4,Fair
3620,660,1400000,900000,69042.0,76.0,4,99235.0,,3,53.8,Fair
3621,512,1400000,700000,89416.0,34.9,2,51183.0,1.0,3,32.7,Poor
3622,900,5300000,5900000,,,21,730561.0,,4,68.9,Good
3623,823,1500000,2900000,232663.0,100.0,5,283849.0,,2,55.8,Fair
3624,880,1800000,4400000,758467.0,82.2,30,581205.0,12.0,4,56.8,Fair
3625,439,0,400000,59440.0,8.8,4,,4.0,1,32.7,Poor
3626,441,1600000,10800000,599595.0,0.0,15,605146.0,,3,50.6,Fair
3627,360,0,9600000,3913143.123850029,3.4,12,532109.0,,3,35.9,Poor
3628,561,7100000,11900000,837934.0,72.2,35,906869.0,2.0,4,54.7,Fair
3629,758,600000,6900000,680762.0,80.3,12,875297.0,,5,49.4,Fair
3630,621,2200000,5500000,431838.0,34.5,11,371924.0,0.0,3,40.8,Fair
3631,621,3100000,3500000,237110.0,49.9,12,220451.0,,4,43.2,Fair
3632,342,16600000,7000000,1004467.0,0.0,48,1281659.0,0.0,4,55.8,Fair
3633,552,900000,3300000,,,23,418153.0,8.0,4,44.4,Fair
3634,376,0,300000,,,0,8099.0,0.0,1,34.6,Poor
3635,801,2200000,1100000,,,2,226093.0,,3,60.8,Good
3636,512,3400000,6000000,457154.0,59.7,6,326433.0,,4,42.3,Poor
3637,497,6900000,9300000,571247.0,35.8,1,409756.0,5.0,4,56.2,Fair
3638,386,7100000,2900000,,,10,461460.0,1.0,4,39.6,Poor
3639,683,10400000,5700000,792910.0,64.4,23,919235.0,5.0,4,64.5,Good
3640,779,2900000,4900000,650914.0,100.0,13,550095.0,12.0,3,64.4,Good
3641,876,15200000,10800000,,,24,1089035.0,12.0,4,68.0,Good
3642,515,6300000,10600000,,,24,600475.0,6.0,5,49.5,Fair
3643,463,1500000,9600000,616177.0,41.3,19,489905.0,12.0,2,46.6,Fair
3644,486,12200000,6000000,636326.0,31.4,29,509964.0,3.0,4,49.8,Fair
3645,328,7500000,8200000,476598.0,17.4,16,717342.0,0.0,4,38.0,Poor
3646,343,11500000,7000000,731592.0,4.2,14,1027003.0,0.0,3,41.8,Fair
3647,712,6700000,5800000,840995.0,74.5,39,616497.0,10.0,5,57.8,Fair
3648,607,6000000,2000000,,,27,323008.0,3.0,4,56.6,Fair
3649,812,10700000,6200000,601345.0,83.7,35,417024.0,12.0,3,54.2,Fair
3650,589,4400000,2300000,179291.0,40.7,3,421171.0,,3,44.9,Fair
3651,657,3200000,3200000,487311.0,73.3,7,478002.0,12.0,3,51.1,Fair
3652,453,300000,600000,,,4,24264.0,,4,34.8,Poor
3653,889,5800000,12100000,774640.0,100.0,33,558394.0,,5,68.0,Good
3654,564,6600000,2200000,347802.0,26.1,21,271183.0,,4,41.8,Fair
3655,419,0,300000,18815.0,46.7,1,17513.0,,1,36.1,Poor
3656,663,10700000,8100000,833752.0,60.2,44,551553.0,9.0,4,63.4,Good
3657,884,6500000,6000000,370618.0,100.0,29,258684.0,12.0,5,66.4,Good
3658,528,6500000,3900000,436705.0,26.2,20,461425.0,9.0,4,47.3,Fair
3659,475,1100000,600000,43350.0,35.8,2,36025.0,,4,34.4,Poor
3660,695,4100000,3500000,,,12,142827.0,10.0,3,50.5,Fair
3661,759,6700000,5300000,311376.0,56.0,12,306692.0,,4,57.2,Fair
3662,636,1000000,2000000,182621.0,72.2,1,105122.0,,4,51.0,Fair
3663,546,8200000,4000000,485160.0,69.8,24,580819.0,5.0,3,49.1,Fair
3664,639,7500000,6500000,387263.0,58.7,38,182301.0,,4,54.4,Fair
3665,388,1400000,900000,152089.0,42.6,0,133652.0,,4,34.2,Good
3666,594,2100000,5500000,504742.0,50.6,33,1082706.0,,3,51.5,Fair
3667,760,1800000,5700000,312327.0,98.1,22,234994.0,8.0,4,53.5,Fair
3668,582,3600000,6000000,550614.0,11.9,24,349859.0,3.0,4,51.6,Fair
3669,896,400000,400000,20043.0,100.0,2,16896.0,,2,45.0,Fair
3670,891,0,4700000,589326.0,100.0,33,463708.0,,2,64.3,Good
3671,495,200000,500000,,,1,37284.0,,2,39.7,Poor
3672,865,8400000,3400000,389188.0,65.6,13,420237.0,,4,65.2,Good
3673,775,13600000,6400000,671498.0,90.6,20,1185528.0,1.0,4,57.5,Fair
3674,318,2900000,9200000,796308.0,0.0,13,802884.0,0.0,5,36.7,Poor
3675,395,9300000,6400000,488079.0,27.4,2,482996.0,0.0,3,38.7,Good
3676,772,4200000,3800000,338502.0,92.3,38,274718.0,12.0,4,58.6,Fair
3677,318,2900000,9300000,4989798.964343155,0.0,21,586638.0,0.0,4,43.2,Fair
3678,649,10700000,8200000,489261.0,83.7,16,609447.0,9.0,2,51.0,Fair
3679,438,2200000,1000000,95910.0,41.3,4,51754.0,0.0,4,45.5,Poor
3680,588,7500000,7300000,609684.0,70.5,19,565404.0,2.0,5,59.2,Fair
3681,815,2000000,2600000,198281.0,92.6,9,200639.0,,3,57.1,Fair
3682,364,11100000,7300000,954161.0,0.0,36,1800794.0,1.0,4,50.1,Fair
3683,586,6400000,10400000,870619.0,70.2,40,758218.0,1.0,5,45.8,Fair
3684,555,3600000,4900000,606197.0,42.3,20,784104.0,7.0,5,46.5,Fair
3685,312,600000,800000,,,2,,,2,24.8,Poor
3686,605,14100000,10400000,,,41,975348.0,12.0,5,51.1,Fair
3687,672,6700000,5400000,653747.0,100.0,23,607223.0,3.0,2,58.3,Fair
3688,591,500000,1500000,157242.0,52.7,6,126538.0,,4,48.5,Fair
3689,321,100000,6900000,389956.0,45.3,6,777101.0,,2,39.2,Poor
3690,393,600000,3500000,283840.0,20.6,1,790036.0,0.0,4,39.0,Poor
3691,561,7200000,4200000,515299.0,41.4,29,489567.0,7.0,5,52.9,Fair
3692,725,400000,2400000,,,2,,,3,42.2,Fair
3693,438,10500000,8000000,790121.0,56.3,28,986829.0,1.0,5,41.3,Fair
3694,399,9700000,6800000,,,29,631371.0,,4,42.3,Fair
3695,592,400000,800000,,,1,,,2,46.5,Fair
3696,835,4000000,1300000,196044.0,85.8,11,82533.0,,4,55.9,Fair
3697,733,2100000,1100000,117834.0,69.9,2,86936.0,9.0,2,44.6,Fair
3698,484,1300000,3500000,295321.0,53.4,3,,5.0,4,38.7,Poor
3699,615,700000,300000,36750.0,50.8,9,23641.0,,2,38.5,Poor
3700,591,4700000,7900000,443163.0,46.2,14,247980.0,1.0,3,41.2,Fair
3701,349,2000000,1400000,,,7,191226.0,0.0,4,47.9,Fair
3702,478,15200000,9400000,1026739.0,62.5,40,1551627.0,7.0,5,60.9,Good
3703,633,3900000,1900000,166065.0,72.4,1,114245.0,10.0,4,38.8,Poor
3704,378,1000000,11100000,690997.0,4.6,16,802390.0,0.0,4,31.4,Poor
3705,461,3800000,1700000,,,8,197638.0,2.0,3,37.3,Poor
3706,834,2900000,1300000,,,21,,,2,50.1,Fair
3707,671,500000,2000000,181818.0,73.1,14,198234.0,,3,61.0,Poor
3708,524,2900000,800000,140150.0,24.0,22,114165.0,,3,39.2,Poor
3709,816,5400000,5900000,535844.0,100.0,24,586371.0,6.0,4,62.8,Good
3710,729,6200000,2100000,343328.0,79.0,11,461694.0,,3,53.1,Fair
3711,307,3800000,2700000,346387.0,0.0,6,353726.0,,5,30.7,Poor
3712,350,1200000,4200000,427964.0,0.0,4,657821.0,,3,43.7,Fair
3713,444,5900000,8500000,505436.0,18.8,28,525858.0,5.0,3,48.1,Fair
3714,895,8800000,6900000,728085.0,100.0,35,1518339.0,4.0,3,67.7,Good
3715,708,600000,4300000,231327.0,100.0,30,173079.0,4.0,2,63.2,Good
3716,355,700000,6800000,,,26,560994.0,0.0,4,41.4,Fair
3717,756,200000,3400000,,,1,134139.0,11.0,2,49.1,Fair
3718,719,2900000,3400000,517814.0,79.7,12,315232.0,9.0,3,65.3,Good
3719,439,1200000,13500000,824704.0,20.7,30,1161633.0,0.0,4,47.4,Fair
3720,668,8300000,2800000,418402.0,72.7,43,257324.0,6.0,4,62.8,Good
3721,765,9400000,3500000,541819.0,94.2,12,447297.0,10.0,3,59.5,Fair
3722,476,200000,700000,36761.0,55.2,0,34544.0,,3,19.9,Poor
3723,781,8500000,9600000,,,13,680397.0,8.0,4,53.0,Fair
3724,350,6800000,1800000,266075.0,41.0,8,,,4,44.6,Fair
3725,783,2000000,5100000,413066.0,100.0,18,390794.0,12.0,5,54.1,Fair
3726,770,2400000,3100000,543261.0,71.9,18,540250.0,8.0,2,59.1,Fair
3727,822,16000000,4400000,820804.0,100.0,31,637307.0,8.0,4,72.3,Good
3728,469,9600000,4500000,713282.0,38.1,42,723074.0,,3,49.4,Fair
3729,300,5900000,3100000,255858.0,0.0,2,244252.0,0.0,4,31.8,Poor
3730,692,5100000,10900000,,,41,1121601.0,9.0,3,57.9,Fair
3731,707,100000,200000,,,1,14137.0,,3,44.2,Fair
3732,658,8600000,4600000,706009.0,64.5,30,813291.0,11.0,3,54.8,Fair
3733,625,100000,500000,60892.0,50.3,1,73966.0,4.0,3,35.9,Poor
3734,343,2500000,13200000,842712.0,7.2,18,907305.0,0.0,4,40.1,Fair
3735,358,3200000,2200000,170727.0,25.8,2,164996.0,,2,36.2,Poor
3736,705,3800000,6100000,,,7,632241.0,,5,47.3,Fair
3737,799,2500000,4700000,,,14,223023.0,,4,52.9,Fair
3738,397,16000000,8800000,9990354.90134864,21.5,42,1316500.0,0.0,4,44.9,Fair
3739,493,6200000,2100000,258479.0,63.4,10,228274.0,2.0,4,35.0,Poor
3740,446,10900000,7600000,617365.0,22.6,21,1080004.0,1.0,3,48.1,Fair
3741,315,3300000,2800000,190479.0,24.0,2,166178.0,0.0,3,36.5,Poor
3742,887,5300000,4500000,616754.0,99.8,17,551912.0,12.0,5,61.8,Good
3743,429,1900000,3900000,477625.0,33.0,34,251600.0,2.0,4,35.0,Poor
3744,673,8000000,7200000,480322.0,65.7,17,553593.0,,5,57.1,Fair
3745,731,8300000,5000000,,,53,878104.0,7.0,4,64.4,Good
3746,732,3700000,5300000,476652.0,71.2,21,453751.0,8.0,4,56.8,Fair
3747,525,9100000,3300000,389143.0,66.2,16,441185.0,5.0,3,48.6,Fair
3748,343,4100000,3200000,184207.0,0.0,9,99369.0,,3,39.8,Poor
3749,331,4500000,2400000,259033.0,0.0,5,199527.0,,2,36.4,Excellent
3750,845,14700000,6300000,696381.0,100.0,23,837840.0,12.0,5,61.5,Good
3751,696,600000,1300000,143220.0,89.3,1,210347.0,,3,48.7,Fair
3752,772,2800000,3700000,216187.0,42.0,5,193941.0,11.0,3,53.0,Fair
3753,628,2700000,5300000,,,11,690433.0,,3,51.4,Fair
3754,764,8900000,4000000,741040.0,50.9,20,808769.0,,4,66.5,Good
3755,553,4900000,4200000,,,21,,1.0,4,40.3,Fair
3756,653,600000,9900000,693798.0,7.7,47,1079902.0,,2,54.5,Excellent
3757,506,8900000,6700000,442620.0,36.2,25,248084.0,,4,41.0,Fair
3758,431,1700000,2200000,,,9,234302.0,,4,34.7,Poor
3759,697,9100000,3500000,544134.0,73.0,25,851541.0,10.0,5,65.1,Good
3760,588,1300000,10400000,721297.0,23.7,15,493570.0,2.0,3,53.3,Fair
3761,846,2800000,1200000,124985.0,99.3,1,130407.0,11.0,3,58.1,Fair
3762,379,1700000,5400000,326860.0,9.1,12,249140.0,2.0,3,29.8,Poor
3763,745,0,100000,17692.0,100.0,2,10435.0,4.0,1,43.6,Fair
3764,523,2600000,5300000,,,30,1584789.0,,3,39.1,Poor
3765,624,4000000,5400000,744179.0,73.3,50,716521.0,6.0,5,54.2,Fair
3766,407,6000000,2800000,,,17,296033.0,0.0,2,35.5,Poor
3767,756,1800000,7800000,439496.0,100.0,9,288526.0,,2,59.1,Fair
3768,351,100000,2200000,,,2,207757.0,0.0,3,36.5,Excellent
3769,373,100000,2500000,,,2,233988.0,,3,29.8,Poor
3770,461,1300000,300000,56491.0,29.3,2,41639.0,7.0,4,40.3,Fair
3771,672,9200000,9500000,777284.0,100.0,51,679285.0,9.0,4,68.8,Good
3772,434,1500000,1800000,,,13,178380.0,0.0,2,38.4,Poor
3773,541,1300000,9600000,565123.0,41.4,29,230205.0,12.0,3,52.3,Fair
3774,413,15100000,6400000,742409.0,0.0,38,883197.0,0.0,4,36.9,Poor
3775,592,1400000,4700000,227103.0,70.6,0,328134.0,0.0,3,49.2,Fair
3776,665,300000,200000,27622.0,83.5,2,18443.0,11.0,3,41.1,Fair
3777,313,15300000,10900000,675670.0,19.3,28,907697.0,,4,41.7,Fair
3778,673,10700000,7200000,,,41,546780.0,12.0,3,59.0,Fair
3779,382,2200000,1600000,,,17,437696.0,,4,36.3,Poor
3780,661,10400000,5400000,470792.0,42.3,27,651895.0,,3,46.4,Fair
3781,576,100000,500000,39617.0,52.3,2,25149.0,,3,47.9,Fair
3782,443,1000000,800000,42032.0,8.2,2,55908.0,6.0,3,29.1,Poor
3783,307,2700000,9700000,811800.0,0.0,30,2174237.0,0.0,5,36.2,Poor
3784,656,1600000,1700000,,,6,129029.0,9.0,4,49.0,Fair
3785,885,16400000,10800000,1042160.0,95.8,46,1800437.0,12.0,3,74.6,Good
3786,896,10800000,5500000,702460.0,96.8,34,1246667.0,12.0,5,69.9,Good
3787,802,7500000,2700000,424794.0,98.6,41,292585.0,12.0,3,60.6,Good
3788,650,16000000,5800000,763335.0,65.1,46,461549.0,6.0,4,64.7,Good
3789,665,4000000,5300000,321768.0,61.1,4,322584.0,12.0,4,54.6,Fair
3790,339,8400000,9000000,888634.0,12.9,6,734943.0,,3,38.0,Poor
3791,447,18400000,4700000,1011355.0,10.5,60,1382586.0,4.0,5,40.4,Fair
3792,613,1300000,600000,,,2,88479.0,,3,45.9,Fair
3793,424,5000000,3200000,229141.0,27.1,4,270733.0,0.0,2,48.7,Fair
3794,667,4100000,6800000,729936.0,39.6,26,884134.0,3.0,3,49.3,Fair
3795,715,600000,7500000,,,17,552351.0,10.0,3,49.1,Fair
3796,654,4000000,3000000,305331.0,48.5,18,240990.0,5.0,5,53.3,Fair
3797,549,9700000,10800000,732169.0,47.8,10,646454.0,0.0,5,55.1,Fair
3798,373,5500000,10000000,921384.0,36.5,16,2064399.0,2.0,5,51.3,Fair
3799,332,5700000,3600000,225027.0,25.0,1,,,3,45.9,Fair
3800,534,8500000,6400000,689017.0,44.1,37,1304827.0,,4,52.6,Fair
3801,396,4000000,2600000,356387.0,13.0,15,324362.0,,3,36.0,Poor
3802,892,800000,500000,,,6,46665.0,12.0,2,51.9,Fair
3803,602,7700000,11000000,796287.0,67.5,25,2223269.0,6.0,4,52.6,Excellent
3804,615,3800000,9100000,857284.0,46.5,29,1131665.0,6.0,2,60.0,Good
3805,482,3600000,6800000,,,14,821145.0,0.0,2,44.1,Fair
3806,397,7000000,8400000,593470.0,0.0,27,488704.0,,4,48.7,Fair
3807,464,200000,1400000,91765.0,34.1,1,101059.0,,3,29.1,Poor
3808,832,200000,1600000,,,0,,12.0,3,54.3,Fair
3809,802,11000000,12500000,909793.0,100.0,44,765681.0,11.0,4,61.9,Good
3810,628,6600000,7200000,640947.0,66.3,27,601600.0,,5,56.7,Fair
3811,694,5300000,4100000,411579.0,95.4,14,596527.0,9.0,3,53.4,Fair
3812,741,3500000,2300000,,,1,380121.0,9.0,4,58.7,Fair
3813,748,2800000,4100000,284967.0,100.0,8,167057.0,12.0,3,52.5,Fair
3814,320,2900000,2900000,290585.0,0.0,1,174447.0,,3,36.1,Poor
3815,774,4300000,6500000,446714.0,99.3,4,420096.0,12.0,4,62.5,Good
3816,500,9700000,5600000,848871.0,11.4,38,788796.0,0.0,3,52.1,Fair
3817,706,2700000,1700000,112613.0,77.7,21,102410.0,10.0,4,51.3,Fair
3818,601,12600000,6100000,677141.0,19.5,44,623584.0,4.0,5,58.7,Fair
3819,806,2100000,3500000,489916.0,86.0,19,549150.0,11.0,4,58.5,Fair
3820,644,700000,3000000,,,0,,6.0,3,39.8,Poor
3821,723,1600000,4100000,486573.0,67.0,5,305380.0,2.0,4,52.0,Fair
3822,509,100000,800000,40596.0,20.3,3,30658.0,,2,26.9,Poor
3823,898,100000,1400000,128453.0,100.0,10,79315.0,12.0,3,55.3,Fair
3824,567,4700000,7000000,470321.0,47.4,31,742075.0,5.0,3,51.8,Fair
3825,715,1000000,1100000,,,2,46257.0,,3,49.8,Fair
3826,854,2400000,1700000,137832.0,100.0,2,103756.0,,2,64.7,Good
3827,523,4700000,2600000,261745.0,89.1,11,203039.0,,2,52.4,Fair
3828,534,17700000,5400000,1006067.0,64.3,41,1296457.0,6.0,4,59.0,Fair
3829,470,700000,2900000,208140.0,53.3,2,154544.0,,2,27.5,Poor
3830,619,100000,1500000,116453.0,66.2,2,162813.0,6.0,3,47.6,Fair
3831,572,2200000,6100000,,,14,306521.0,,3,43.3,Fair
3832,365,2200000,1600000,103043.0,0.0,3,152078.0,0.0,2,40.3,Fair
3833,791,10300000,10600000,771893.0,76.0,38,1532220.0,,3,64.9,Good
3834,424,2000000,6100000,4329640.465722226,15.7,5,,0.0,5,44.8,Fair
3835,726,8600000,4200000,366876.0,43.2,28,407612.0,,5,59.2,Fair
3836,736,4800000,4500000,272273.0,57.8,4,226792.0,10.0,2,67.5,Good
3837,488,1000000,5500000,491440.0,0.0,3,311691.0,,4,46.8,Fair
3838,400,2800000,3200000,208264.0,19.5,2,462442.0,4.0,3,32.0,Poor
3839,311,5000000,2400000,358534.0,19.5,12,342473.0,0.0,3,43.1,Fair
3840,504,2700000,4400000,414452.0,58.2,3,274914.0,3.0,3,43.1,Fair
3841,312,6000000,5500000,421244.0,12.4,17,294145.0,,4,45.4,Fair
3842,587,1000000,1500000,121345.0,35.4,6,90042.0,,2,52.6,Fair
3843,317,8000000,5300000,467831.0,0.0,10,444967.0,4.0,4,42.5,Fair
3844,463,1100000,6700000,674768.0,0.0,35,1162778.0,0.0,5,38.6,Poor
3845,842,16900000,5800000,942685.0,74.3,28,2087449.0,,4,66.3,Good
3846,616,3300000,2900000,,,6,137016.0,,3,56.2,Fair
3847,800,6100000,3000000,,,18,809995.0,11.0,3,70.4,Good
3848,813,1300000,500000,49485.0,73.8,1,77153.0,,4,53.7,Fair
3849,564,6200000,6700000,673682.0,54.8,22,616833.0,7.0,3,50.2,Fair
3850,837,7200000,4800000,,,10,382920.0,12.0,3,55.3,Fair
3851,735,2200000,1700000,189189.0,78.7,4,216129.0,,3,46.7,Fair
3852,724,3800000,2800000,161097.0,97.1,2,112528.0,12.0,3,54.1,Fair
3853,658,4600000,6100000,860856.0,43.9,46,1464040.0,8.0,4,60.1,Good
3854,858,11100000,8500000,741323.0,100.0,53,1041084.0,12.0,4,59.0,Fair
3855,614,4600000,3300000,246700.0,57.2,22,206381.0,,2,53.7,Fair
3856,714,14800000,5700000,809128.0,68.8,43,1051354.0,9.0,2,68.9,Good
3857,605,1500000,600000,82434.0,71.8,1,82746.0,,2,48.6,Fair
3858,875,4000000,3300000,230726.0,100.0,19,108895.0,12.0,4,68.9,Good
3859,359,3300000,3000000,214557.0,0.0,17,135434.0,0.0,3,39.3,Poor
3860,441,9600000,5200000,573856.0,24.1,20,,2.0,4,48.1,Fair
3861,790,9100000,8400000,797005.0,93.1,21,890182.0,6.0,4,65.5,Good
3862,821,8700000,5600000,452257.0,88.5,33,,12.0,5,68.6,Good
3863,375,11200000,11200000,812113.0,26.4,34,1509766.0,3.0,2,49.0,Fair
3864,545,7200000,5300000,,,28,299876.0,,2,45.7,Fair
3865,891,200000,900000,75208.0,100.0,4,37010.0,,3,57.6,Fair
3866,486,12700000,3700000,557762.0,7.6,37,425450.0,0.0,5,50.9,Fair
3867,696,2100000,2100000,,,0,220673.0,7.0,3,51.6,Fair
3868,683,3900000,3300000,,,10,,7.0,2,57.3,Fair
3869,594,4600000,13300000,886734.0,64.8,34,1037208.0,6.0,4,54.8,Fair
3870,529,300000,700000,66154.0,13.5,1,65756.0,3.0,3,43.2,Fair
3871,429,8500000,6900000,698406.0,31.5,23,734797.0,3.0,4,49.7,Fair
3872,400,4000000,9400000,794340.0,8.9,3,1198163.0,,4,40.9,Fair
3873,848,8200000,5100000,780996.0,84.9,54,1423733.0,12.0,3,60.9,Good
3874,489,4600000,8900000,514072.0,9.7,8,593590.0,1.0,5,42.9,Fair
3875,326,2200000,3400000,,,1,137822.0,0.0,3,35.0,Poor
3876,663,800000,1200000,124942.0,85.5,7,105434.0,4.0,3,55.8,Fair
3877,729,2000000,900000,,,16,171935.0,,5,51.3,Excellent
3878,398,3000000,2000000,,,6,313315.0,8.0,4,41.2,Fair
3879,856,10200000,5200000,,,34,359978.0,10.0,4,68.1,Good
3880,347,14400000,5500000,758546.0,15.7,36,1264374.0,0.0,4,43.1,Fair
3881,696,7700000,13300000,9581816.896596085,61.7,49,982545.0,7.0,2,57.5,Fair
3882,353,200000,5200000,,,1,305813.0,0.0,4,42.8,Fair
3883,756,18500000,14100000,942701.0,72.4,52,1351705.0,11.0,5,71.1,Good
3884,490,3700000,2100000,173760.0,26.8,1,98504.0,,3,39.9,Poor
3885,531,9000000,8400000,487347.0,15.6,11,591667.0,6.0,3,47.0,Fair
3886,679,3100000,5000000,378233.0,85.4,22,572163.0,,4,53.1,Fair
3887,877,200000,600000,,,2,19481.0,,2,54.9,Fair
3888,817,2400000,6100000,,,4,,8.0,3,64.6,Good
3889,792,12600000,12400000,888016.0,69.8,50,1568861.0,12.0,4,68.5,Good
3890,664,3400000,2100000,267133.0,74.0,6,162899.0,9.0,3,45.9,Fair
3891,882,3500000,4100000,4185160.711472273,90.4,16,328388.0,,4,59.0,Fair
3892,768,400000,2600000,,,2,153061.0,,4,54.2,Fair
3893,787,2900000,9500000,782232.0,100.0,47,822207.0,6.0,4,62.0,Good
3894,538,700000,300000,,,2,31101.0,0.0,3,35.6,Poor
3895,347,9300000,8700000,607530.0,10.6,7,577587.0,0.0,3,47.9,Fair
3896,317,1500000,1300000,142647.0,0.0,1,71133.0,1.0,3,21.6,Poor
3897,713,4900000,4700000,352061.0,100.0,3,195241.0,9.0,3,56.3,Fair
3898,683,700000,2400000,314604.0,100.0,1,186988.0,,2,42.6,Fair
3899,765,10500000,8200000,753801.0,96.7,26,1137025.0,6.0,4,66.8,Good
3900,803,1700000,800000,67754.0,76.8,1,72902.0,,5,52.3,Fair
3901,405,800000,5700000,678495.0,19.0,13,737746.0,,3,46.3,Fair
3902,529,3900000,2000000,181001.0,32.9,11,227337.0,,4,42.6,Fair
3903,801,9400000,5500000,663291.0,100.0,26,505131.0,,4,69.1,Good
3904,707,100000,8000000,710970.0,78.4,12,581407.0,,4,45.5,Fair
3905,349,1400000,3000000,,,1,271524.0,0.0,3,40.2,Good
3906,885,3500000,2600000,,,1,317480.0,12.0,3,58.0,Fair
3907,489,7500000,3300000,574735.0,55.9,12,554973.0,3.0,3,49.4,Fair
3908,341,1700000,1100000,,,10,64456.0,0.0,3,35.9,Poor
3909,637,4300000,8600000,525406.0,89.0,13,350305.0,9.0,4,45.4,Fair
3910,304,16700000,9600000,874917.0,17.1,26,1220799.0,0.0,5,50.8,Fair
